from_arcade_pc	to	type	operand_index	from_function	to_space
0x000292	00007bc0	DATA	1	FUN_00000264	arcade_ROM
0x000292	00200004	READ_WRITE	1	FUN_00000264	arcade_palette_RAM
0x000292	00200008	READ_WRITE	1	FUN_00000264	arcade_palette_RAM
0x00029C	00200002	READ_WRITE	1	FUN_00000264	arcade_palette_RAM
0x00029C	00007bde	DATA	1	FUN_00000264	arcade_ROM
0x00029C	00200004	READ_WRITE	1	FUN_00000264	arcade_palette_RAM
0x00029C	00200008	READ_WRITE	1	FUN_00000264	arcade_palette_RAM
0x0002A0	00000280	CONDITIONAL_JUMP	0	FUN_00000264	arcade_ROM
0x0002A2	00000270	UNCONDITIONAL_JUMP	0	FUN_00000264	arcade_ROM
0x0002CA	00c08218	DATA	0	FUN_000002ca	PC080SN_tilemap
0x0002D0	00c08318	DATA	0	FUN_000002ca	PC080SN_tilemap
0x0002E6	00c08218	WRITE	1	FUN_000002ca	PC080SN_tilemap
0x0002E6	00c08220	WRITE	1	FUN_000002ca	PC080SN_tilemap
0x0002E6	00c08418	WRITE	1	FUN_000002ca	PC080SN_tilemap
0x0002EA	00c0821a	WRITE	1	FUN_000002ca	PC080SN_tilemap
0x0002EA	00c08222	WRITE	1	FUN_000002ca	PC080SN_tilemap
0x0002EA	00c0841a	WRITE	1	FUN_000002ca	PC080SN_tilemap
0x0002EC	00c0821c	WRITE	1	FUN_000002ca	PC080SN_tilemap
0x0002EC	00004000	DATA	0	FUN_000002ca	arcade_ROM
0x0002EC	00c08224	WRITE	1	FUN_000002ca	PC080SN_tilemap
0x0002EC	00c0841c	WRITE	1	FUN_000002ca	PC080SN_tilemap
0x0002F0	00c0821e	WRITE	1	FUN_000002ca	PC080SN_tilemap
0x0002F0	00c08226	WRITE	1	FUN_000002ca	PC080SN_tilemap
0x0002F0	00c0841e	WRITE	1	FUN_000002ca	PC080SN_tilemap
0x0002F2	00c08318	WRITE	1	FUN_000002ca	PC080SN_tilemap
0x0002F2	00008000	DATA	0	FUN_000002ca	arcade_ROM
0x0002F2	00c08320	WRITE	1	FUN_000002ca	PC080SN_tilemap
0x0002F2	00c08518	WRITE	1	FUN_000002ca	PC080SN_tilemap
0x0002F6	00c0831a	WRITE	1	FUN_000002ca	PC080SN_tilemap
0x0002F6	00c08322	WRITE	1	FUN_000002ca	PC080SN_tilemap
0x0002F6	00c0851a	WRITE	1	FUN_000002ca	PC080SN_tilemap
0x0002F8	00c0831c	WRITE	1	FUN_000002ca	PC080SN_tilemap
0x0002F8	0000c000	DATA	0	FUN_000002ca	arcade_ROM
0x0002F8	00c08324	WRITE	1	FUN_000002ca	PC080SN_tilemap
0x0002F8	00c0851c	WRITE	1	FUN_000002ca	PC080SN_tilemap
0x0002FC	00c0831e	WRITE	1	FUN_000002ca	PC080SN_tilemap
0x0002FC	00c08326	WRITE	1	FUN_000002ca	PC080SN_tilemap
0x0002FC	00c0851e	WRITE	1	FUN_000002ca	PC080SN_tilemap
0x000300	000002e6	CONDITIONAL_JUMP	0	FUN_000002ca	arcade_ROM
0x00030C	000002de	CONDITIONAL_JUMP	0	FUN_000002ca	arcade_ROM
0x00030E	00c08838	DATA	0	FUN_000002ca	PC080SN_tilemap
0x000314	00c08938	DATA	0	FUN_000002ca	PC080SN_tilemap
0x00031A	00c08a38	DATA	0	FUN_000002ca	PC080SN_tilemap
0x000320	00c08b38	DATA	0	FUN_000002ca	PC080SN_tilemap
0x00032E	00000350	UNCONDITIONAL_CALL	0	FUN_000002ca	arcade_ROM
0x00034C	0000032c	CONDITIONAL_JUMP	0	FUN_000002ca	arcade_ROM
0x000380	00000354	CONDITIONAL_JUMP	0	FUN_00000350	arcade_ROM
0x00038A	00000350	CONDITIONAL_JUMP	0	FUN_00000350	arcade_ROM
0x000392	0003bb48	UNCONDITIONAL_CALL	0	FUN_0000038e	arcade_ROM
0x0003A0	00000390	CONDITIONAL_JUMP	0	FUN_0000038e	arcade_ROM
0x0003A6	00390007	READ	0	FUN_000003a4	arcade_inputs
0x0003AC	00c08748	DATA	0	FUN_000003a4	PC080SN_tilemap
0x0003B2	000004b2	UNCONDITIONAL_CALL	0	FUN_000003a4	arcade_ROM
0x0003B6	00c08770	DATA	0	FUN_000003a4	PC080SN_tilemap
0x0003BC	000004b2	UNCONDITIONAL_CALL	0	FUN_000003a4	arcade_ROM
0x0003C0	00c08770	DATA	0	FUN_000003a4	PC080SN_tilemap
0x0003C6	000004b2	UNCONDITIONAL_CALL	0	FUN_000003a4	arcade_ROM
0x0003CA	00c08948	DATA	0	FUN_000003a4	PC080SN_tilemap
0x0003D0	000004b2	UNCONDITIONAL_CALL	0	FUN_000003a4	arcade_ROM
0x0003D4	00c08984	DATA	0	FUN_000003a4	PC080SN_tilemap
0x0003DA	000004b2	UNCONDITIONAL_CALL	0	FUN_000003a4	arcade_ROM
0x0003E0	00c08540	DATA	0	FUN_000003a4	PC080SN_tilemap
0x0003E6	000004b2	UNCONDITIONAL_CALL	0	FUN_000003a4	arcade_ROM
0x0003EA	00c08574	DATA	0	FUN_000003a4	PC080SN_tilemap
0x0003F0	000004b2	UNCONDITIONAL_CALL	0	FUN_000003a4	arcade_ROM
0x0003F4	00390001	READ	0	FUN_000003a4	arcade_inputs
0x0003FC	00c08e40	DATA	0	FUN_000003a4	PC080SN_tilemap
0x000402	000004b2	UNCONDITIONAL_CALL	0	FUN_000003a4	arcade_ROM
0x000406	00c08f40	DATA	0	FUN_000003a4	PC080SN_tilemap
0x00040C	000004b2	UNCONDITIONAL_CALL	0	FUN_000003a4	arcade_ROM
0x000410	00c09040	DATA	0	FUN_000003a4	PC080SN_tilemap
0x000416	000004b2	UNCONDITIONAL_CALL	0	FUN_000003a4	arcade_ROM
0x00041A	00c09140	DATA	0	FUN_000003a4	PC080SN_tilemap
0x000420	000004b2	UNCONDITIONAL_CALL	0	FUN_000003a4	arcade_ROM
0x000424	00c08b40	DATA	0	FUN_000003a4	PC080SN_tilemap
0x00042A	000004b2	UNCONDITIONAL_CALL	0	FUN_000003a4	arcade_ROM
0x00042E	00c08c40	DATA	0	FUN_000003a4	PC080SN_tilemap
0x000434	000004b2	UNCONDITIONAL_CALL	0	FUN_000003a4	arcade_ROM
0x000438	00390003	READ	0	FUN_000003a4	arcade_inputs
0x000440	00c08e7c	DATA	0	FUN_000003a4	PC080SN_tilemap
0x000446	000004b2	UNCONDITIONAL_CALL	0	FUN_000003a4	arcade_ROM
0x00044A	00c08f7c	DATA	0	FUN_000003a4	PC080SN_tilemap
0x000450	000004b2	UNCONDITIONAL_CALL	0	FUN_000003a4	arcade_ROM
0x000454	00c0907c	DATA	0	FUN_000003a4	PC080SN_tilemap
0x00045A	000004b2	UNCONDITIONAL_CALL	0	FUN_000003a4	arcade_ROM
0x00045E	00c0917c	DATA	0	FUN_000003a4	PC080SN_tilemap
0x000464	000004b2	UNCONDITIONAL_CALL	0	FUN_000003a4	arcade_ROM
0x000468	00c08b7c	DATA	0	FUN_000003a4	PC080SN_tilemap
0x00046E	000004b2	UNCONDITIONAL_CALL	0	FUN_000003a4	arcade_ROM
0x000472	00c08c7c	DATA	0	FUN_000003a4	PC080SN_tilemap
0x000478	000004b2	UNCONDITIONAL_CALL	0	FUN_000003a4	arcade_ROM
0x00047C	00390009	READ	0	FUN_000003a4	arcade_inputs
0x000484	00c09450	DATA	0	FUN_000003a4	PC080SN_tilemap
0x00048A	000004c8	UNCONDITIONAL_CALL	0	FUN_000003a4	arcade_ROM
0x00048E	0039000b	READ	0	FUN_000003a4	arcade_inputs
0x000496	00c09550	DATA	0	FUN_000003a4	PC080SN_tilemap
0x00049C	000004c8	UNCONDITIONAL_CALL	0	FUN_000003a4	arcade_ROM
0x0004A6	000004b0	CONDITIONAL_JUMP	0	FUN_000004a2	arcade_ROM
0x0004AE	000004a4	UNCONDITIONAL_JUMP	0	FUN_000004a2	arcade_ROM
0x0004BA	000004c2	CONDITIONAL_JUMP	0	FUN_000004b2	arcade_ROM
0x0004C2	000004a2	UNCONDITIONAL_CALL	0	FUN_000004b2	arcade_ROM
0x0004D2	000004da	CONDITIONAL_JUMP	0	FUN_000004c8	arcade_ROM
0x0004DA	000004a2	UNCONDITIONAL_CALL	0	FUN_000004c8	arcade_ROM
0x0004DC	000004ca	CONDITIONAL_JUMP	1	FUN_000004c8	arcade_ROM
0x000502	00c08000	DATA	0	FUN_00000502	PC080SN_tilemap
0x000508	00c0c000	DATA	0	FUN_00000502	PC080SN_tilemap
0x000514	00c08000	WRITE	1	FUN_00000502	PC080SN_tilemap
0x000514	00c08004	WRITE	1	FUN_00000502	PC080SN_tilemap
0x000514	00c08100	WRITE	1	FUN_00000502	PC080SN_tilemap
0x000518	00c08002	WRITE	1	FUN_00000502	PC080SN_tilemap
0x000518	00c08006	WRITE	1	FUN_00000502	PC080SN_tilemap
0x000518	00c08102	WRITE	1	FUN_00000502	PC080SN_tilemap
0x00051E	00000514	CONDITIONAL_JUMP	0	FUN_00000502	arcade_ROM
0x000526	0000050e	CONDITIONAL_JUMP	0	FUN_00000502	arcade_ROM
0x00052A	0010c000	DATA	0	FUN_0000052a	arcade_WRAM
0x000530	0010d600	DATA	0	FUN_0000052a	arcade_WRAM
0x000536	0000057c	UNCONDITIONAL_CALL	0	FUN_0000052a	arcade_ROM
0x00053A	00200000	DATA	0	FUN_0000052a	arcade_palette_RAM
0x000546	0000057c	UNCONDITIONAL_CALL	0	FUN_0000052a	arcade_ROM
0x00054A	00c00000	DATA	0	FUN_0000052a	PC080SN_tilemap
0x000550	00c04000	DATA	0	FUN_0000052a	PC080SN_tilemap
0x000556	0000057c	UNCONDITIONAL_CALL	0	FUN_0000052a	arcade_ROM
0x00055A	00c08000	DATA	0	FUN_0000052a	PC080SN_tilemap
0x000560	00c0c000	DATA	0	FUN_0000052a	PC080SN_tilemap
0x000566	0000057c	UNCONDITIONAL_CALL	0	FUN_0000052a	arcade_ROM
0x00056A	00d00000	DATA	0	FUN_0000052a	PC090OJ_sprite_RAM
0x000570	00d01000	DATA	0	FUN_0000052a	PC090OJ_sprite_RAM
0x000576	0000057c	UNCONDITIONAL_CALL	0	FUN_0000052a	arcade_ROM
0x000584	00000598	CONDITIONAL_JUMP	0	FUN_0000057c	arcade_ROM
0x00058E	00000598	CONDITIONAL_JUMP	0	FUN_0000057c	arcade_ROM
0x000594	0000057c	CONDITIONAL_JUMP	0	FUN_0000057c	arcade_ROM
0x0005A0	000005a6	CONDITIONAL_JUMP	0	FUN_0000057c	arcade_ROM
0x0005A4	000005c0	UNCONDITIONAL_JUMP	0	FUN_0000057c	arcade_ROM
0x0005AC	000005b2	CONDITIONAL_JUMP	0	FUN_0000057c	arcade_ROM
0x0005B0	000005c0	UNCONDITIONAL_JUMP	0	FUN_0000057c	arcade_ROM
0x0005B8	000005be	CONDITIONAL_JUMP	0	FUN_0000057c	arcade_ROM
0x0005BC	000005c0	UNCONDITIONAL_JUMP	0	FUN_0000057c	arcade_ROM
0x0005C0	0003bb48	UNCONDITIONAL_CALL	0	FUN_0000057c	arcade_ROM
0x0005C6	00000252	UNCONDITIONAL_CALL	0	FUN_0000057c	arcade_ROM
0x0005CA	000005c6	UNCONDITIONAL_JUMP	0	FUN_0000057c	arcade_ROM
0x0005CC	00390007	READ	1	FUN_000005cc	arcade_inputs
0x0005D4	000005da	CONDITIONAL_JUMP	0	FUN_000005cc	arcade_ROM
0x0005DE	00000662	CONDITIONAL_JUMP	0	FUN_000005cc	arcade_ROM
0x0005E2	003c0000	WRITE	1	FUN_000005cc	arcade_watchdog
0x0005F4	00000644	CONDITIONAL_JUMP	0	FUN_000005cc	arcade_ROM
0x0005F6	00390001	READ	1	FUN_000005cc	arcade_inputs
0x0005FE	00000612	CONDITIONAL_JUMP	0	FUN_000005cc	arcade_ROM
0x00060A	00000612	CONDITIONAL_JUMP	0	FUN_000005cc	arcade_ROM
0x000612	00390001	READ	1	FUN_000005cc	arcade_inputs
0x00061A	00000630	CONDITIONAL_JUMP	0	FUN_000005cc	arcade_ROM
0x000626	00000630	CONDITIONAL_JUMP	0	FUN_000005cc	arcade_ROM
0x000630	00c0975c	DATA	0	FUN_000005cc	PC080SN_tilemap
0x00063C	00000664	UNCONDITIONAL_CALL	0	FUN_000005cc	arcade_ROM
0x000644	00390007	READ	1	FUN_000005cc	arcade_inputs
0x00064C	00000662	CONDITIONAL_JUMP	0	FUN_000005cc	arcade_ROM
0x000652	000001e2	UNCONDITIONAL_CALL	0	FUN_000005cc	arcade_ROM
0x00065A	000001e2	UNCONDITIONAL_CALL	0	FUN_000005cc	arcade_ROM
0x000670	0000067c	UNCONDITIONAL_CALL	0	FUN_00000664	arcade_ROM
0x000676	0000067c	UNCONDITIONAL_CALL	0	FUN_00000664	arcade_ROM
0x000680	00000686	CONDITIONAL_JUMP	0	FUN_0000067c	arcade_ROM
0x000690	000003a4	UNCONDITIONAL_CALL	0	FUN_00000100	arcade_ROM
0x00069A	00c09748	DATA	0	FUN_00000100	PC080SN_tilemap
0x0006A0	000004a2	UNCONDITIONAL_CALL	0	FUN_00000100	arcade_ROM
0x0006A4	00000252	UNCONDITIONAL_CALL	0	FUN_00000100	arcade_ROM
0x0006A8	00000690	UNCONDITIONAL_JUMP	0	FUN_00000100	arcade_ROM
0x0006AA	003e0001	WRITE	1	FUN_000006aa	arcade_sound_comm
0x0006B2	003e0003	READ	0	FUN_000006aa	arcade_sound_comm
0x039F84	00039f8c	CONDITIONAL_JUMP	0	warm_restart_watchdog_gate	arcade_ROM
0x039F92	00000000	READ	0	warm_restart_watchdog_gate	arcade_ROM
0x039F9C	00039f92	CONDITIONAL_JUMP	0	warm_restart_watchdog_gate	arcade_ROM
0x039F9E	00000000	READ	0	warm_restart_watchdog_gate	arcade_ROM
0x039FA2	00000004	READ	0	warm_restart_watchdog_gate	arcade_ROM
0x039FA8	00039fac	CONDITIONAL_JUMP	0	FUN_00039fa8	arcade_ROM
0x039FAA	00039f8c	UNCONDITIONAL_JUMP	0	FUN_00039fa8	arcade_ROM
0x03A000	0003ae86	UNCONDITIONAL_JUMP	0	vector_01_target_03a000	arcade_ROM
0x03A004	0003a080	UNCONDITIONAL_JUMP	0	vector_1e_target_03a004	arcade_ROM
0x03A00C	00350008	WRITE	0	vector_1d_target_03a008	arcade_unknown_350008
0x03A012	003c0000	WRITE	1	vector_1d_target_03a008	arcade_watchdog
0x03A020	0003a03e	CONDITIONAL_JUMP	0	vector_1d_target_03a008	arcade_ROM
0x03A026	0003a03e	CONDITIONAL_JUMP	0	vector_1d_target_03a008	arcade_ROM
0x03A028	0003a126	UNCONDITIONAL_CALL	0	vector_1d_target_03a008	arcade_ROM
0x03A030	0003a03e	CONDITIONAL_JUMP	0	vector_1d_target_03a008	arcade_ROM
0x03A032	00001394	DATA	1	vector_1d_target_03a008	arcade_ROM
0x03A038	0003a03e	CONDITIONAL_JUMP	0	vector_1d_target_03a008	arcade_ROM
0x03A03A	00041f30	UNCONDITIONAL_CALL	0	vector_1d_target_03a008	arcade_ROM
0x03A03E	0003ab7c	UNCONDITIONAL_CALL	0	vector_1d_target_03a008	arcade_ROM
0x03A042	0003abe2	UNCONDITIONAL_CALL	0	vector_1d_target_03a008	arcade_ROM
0x03A046	0003a0a8	UNCONDITIONAL_CALL	0	vector_1d_target_03a008	arcade_ROM
0x03A04A	0003eefa	UNCONDITIONAL_CALL	0	vector_1d_target_03a008	arcade_ROM
0x03A04E	0003ef5c	UNCONDITIONAL_CALL	0	vector_1d_target_03a008	arcade_ROM
0x03A052	0003a074	DATA	0	vector_1d_target_03a008	arcade_ROM
0x03A05C	0003a06c	DATA	0	vector_1d_target_03a008	arcade_ROM
0x03A062	0003a06c	DATA	1	vector_1d_target_03a008	arcade_ROM
0x03A064	0003a06c	DATA	0	vector_1d_target_03a008	arcade_ROM
0x03A074	00055ca2	UNCONDITIONAL_CALL	0		arcade_ROM
0x03A084	000510c6	UNCONDITIONAL_CALL	0	FUN_0003a080	arcade_ROM
0x03A08A	0003a08a	UNCONDITIONAL_JUMP	0	FUN_0003a080	arcade_ROM
0x03A090	0003a098	CONDITIONAL_JUMP	0	FUN_0003a08c	arcade_ROM
0x03A09E	0003a098	CONDITIONAL_JUMP	0	FUN_0003a09a	arcade_ROM
0x03A0A8	00390005	READ	1	FUN_0003a0a8	arcade_inputs
0x03A0B0	0003a0ce	CONDITIONAL_JUMP	0	FUN_0003a0a8	arcade_ROM
0x03A0B2	00390005	READ	1	FUN_0003a0a8	arcade_inputs
0x03A0BA	0003a0d0	CONDITIONAL_JUMP	0	FUN_0003a0a8	arcade_ROM
0x03A0BC	0003ae3c	UNCONDITIONAL_CALL	0	FUN_0003a0a8	arcade_ROM
0x03A0C0	00390005	READ	1	FUN_0003a0a8	arcade_inputs
0x03A0C8	0003a0de	CONDITIONAL_JUMP	0	FUN_0003a0a8	arcade_ROM
0x03A0CA	0003ae46	UNCONDITIONAL_CALL	0	FUN_0003a0a8	arcade_ROM
0x03A0D6	0003a0bc	CONDITIONAL_JUMP	0	FUN_0003a0a8	arcade_ROM
0x03A0D8	0003ae28	UNCONDITIONAL_CALL	0	FUN_0003a0a8	arcade_ROM
0x03A0DC	0003a0c0	UNCONDITIONAL_JUMP	0	FUN_0003a0a8	arcade_ROM
0x03A0E4	0003a0ca	CONDITIONAL_JUMP	0	FUN_0003a0a8	arcade_ROM
0x03A0E6	0003ae28	UNCONDITIONAL_CALL	0	FUN_0003a0a8	arcade_ROM
0x03A0EA	0003a0ce	UNCONDITIONAL_JUMP	0	FUN_0003a0a8	arcade_ROM
0x03A0F0	0003a114	CONDITIONAL_JUMP	0	FUN_0003a0ec	arcade_ROM
0x03A0F6	0003a114	CONDITIONAL_JUMP	0	FUN_0003a0ec	arcade_ROM
0x03A104	0003a10a	CONDITIONAL_JUMP	0	FUN_0003a0ec	arcade_ROM
0x03A108	0003a110	UNCONDITIONAL_JUMP	0	FUN_0003a0ec	arcade_ROM
0x03A10E	0003a102	CONDITIONAL_JUMP	0	FUN_0003a0ec	arcade_ROM
0x03A110	Stack[-0x8]	READ	0	FUN_0003a0ec	other
0x03A12A	0003a134	CONDITIONAL_JUMP	0	FUN_0003a126	arcade_ROM
0x03A12C	00001394	DATA	1	FUN_0003a126	arcade_ROM
0x03A132	0003a158	CONDITIONAL_JUMP	0	FUN_0003a126	arcade_ROM
0x03A13C	0003a152	CONDITIONAL_JUMP	0	FUN_0003a126	arcade_ROM
0x03A13E	0003f09c	UNCONDITIONAL_CALL	0	FUN_0003a126	arcade_ROM
0x03A146	0003a13e	CONDITIONAL_JUMP	0	FUN_0003a126	arcade_ROM
0x03A14A	0003f084	UNCONDITIONAL_CALL	0	FUN_0003a126	arcade_ROM
0x03A156	0003a13a	CONDITIONAL_JUMP	0	FUN_0003a126	arcade_ROM
0x03A2D4	0003a2d0	CONDITIONAL_JUMP	0	FUN_0003a2d0	arcade_ROM
0x03A552	00c09ea3	READ	1	FUN_0003a552	PC080SN_tilemap
0x03A55A	0003a564	CONDITIONAL_JUMP	0	FUN_0003a552	arcade_ROM
0x03A55C	00c09ea3	WRITE	1	FUN_0003a552	PC080SN_tilemap
0x03A7BC	660c426d	READ_WRITE	1		other
0x03A814	0003a2d0	UNCONDITIONAL_CALL	0		arcade_ROM
0x03A818	00045dfa	UNCONDITIONAL_CALL	0		arcade_ROM
0x03A820	0003b902	UNCONDITIONAL_CALL	0		arcade_ROM
0x03A824	000013ac	DATA	1		arcade_ROM
0x03A848	00001394	DATA	1		arcade_ROM
0x03A84E	000013aa	DATA	1		arcade_ROM
0x03A854	00041f5e	UNCONDITIONAL_CALL	0		arcade_ROM
0x03AB7C	00001c10	DATA	0	warm_restart_gate_caller_a	arcade_ROM
0x03AB80	0003ab84	UNCONDITIONAL_JUMP	0	warm_restart_gate_caller_a	arcade_ROM
0x03AB8A	00039fa8	UNCONDITIONAL_CALL	0	warm_restart_gate_caller_a	arcade_ROM
0x03AB94	0003abe0	CONDITIONAL_JUMP	0	warm_restart_gate_caller_a	arcade_ROM
0x03AB96	00390007	READ	1	warm_restart_gate_caller_a	arcade_inputs
0x03AB9E	0003abe0	CONDITIONAL_JUMP	0	warm_restart_gate_caller_a	arcade_ROM
0x03ABA4	0003f084	UNCONDITIONAL_CALL	0	warm_restart_gate_caller_a	arcade_ROM
0x03ABAE	0003add8	UNCONDITIONAL_CALL	0	warm_restart_gate_caller_a	arcade_ROM
0x03ABB2	0003ae50	UNCONDITIONAL_CALL	0	warm_restart_gate_caller_a	arcade_ROM
0x03ABB6	0003ad72	UNCONDITIONAL_CALL	0	warm_restart_gate_caller_a	arcade_ROM
0x03ABBA	00c20000	WRITE	0	warm_restart_gate_caller_a	PC080SN_yscroll
0x03ABC0	00c40000	WRITE	0	warm_restart_gate_caller_a	PC080SN_xscroll
0x03ABC6	0003ae64	UNCONDITIONAL_CALL	0	warm_restart_gate_caller_a	arcade_ROM
0x03ABCC	0003bb48	UNCONDITIONAL_CALL	0	warm_restart_gate_caller_a	arcade_ROM
0x03ABE2	0003ac04	UNCONDITIONAL_CALL	0	FUN_0003abe2	arcade_ROM
0x03ABE6	0003ac8a	UNCONDITIONAL_CALL	0	FUN_0003abe2	arcade_ROM
0x03ABEE	0003abf4	CONDITIONAL_JUMP	0	FUN_0003abe2	arcade_ROM
0x03ABF0	0003acf4	UNCONDITIONAL_CALL	0	FUN_0003abe2	arcade_ROM
0x03AC04	00390007	READ	1	FUN_0003ac04	arcade_inputs
0x03AC0C	0003ac16	CONDITIONAL_JUMP	0	FUN_0003ac04	arcade_ROM
0x03AC1A	0003ac14	CONDITIONAL_JUMP	0	FUN_0003ac04	arcade_ROM
0x03AC2E	0003ac36	CONDITIONAL_JUMP	0	FUN_0003ac04	arcade_ROM
0x03AC34	0003ac46	UNCONDITIONAL_JUMP	0	FUN_0003ac04	arcade_ROM
0x03AC40	0003ac46	CONDITIONAL_JUMP	0	FUN_0003ac04	arcade_ROM
0x03AC4E	0003ac54	CONDITIONAL_JUMP	0	FUN_0003ac04	arcade_ROM
0x03AC50	0003ae50	UNCONDITIONAL_CALL	0	FUN_0003ac04	arcade_ROM
0x03AC54	00c09e87	READ	1	FUN_0003ac04	PC080SN_tilemap
0x03AC5C	0003ac68	CONDITIONAL_JUMP	0	FUN_0003ac04	arcade_ROM
